,Winner,Loser
78,/player/Jordy Supandi,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11301434
79,/player/Jordy Supandi,/player/Caio Li
80,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/5184344,/player/Daniel Wu
81,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/202066,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456
82,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2035848,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47106
83,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11327618,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11113779
84,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/21357475,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/0750
85,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/400545,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47660
86,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11224466,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/87346
87,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11263152,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Jaron Huang
88,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11327484,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2032708
89,/player/Avinash Gautam,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/jonjong1212
90,/player/Tae Yang Desmond Hung,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/5883458834
91,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47653,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11309041
92,/player/Nabin Lin,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11295947
93,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11326918,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11295747
94,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11301434,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/USAB# 2035548
95,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11342823,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11327715
96,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2035526,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47432
97,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1018915,/player/Youchang Li
98,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/A008855,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2032961
99,/player/Caio Li,/player/Daniel Wu
100,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47106,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456
101,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11113779,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/0750
102,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47660,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/87346
103,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Jaron Huang,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2032708
104,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/5883458834,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/jonjong1212
105,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11309041,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11295947
106,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/USAB# 2035548,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11295747
107,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2035526,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11342823
108,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47432,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11327715
109,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2032961,/player/Youchang Li
110,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/A008855,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1018915
111,/player/Jordy Supandi,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/5184344
112,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/202066,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2035848
113,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11327618,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/21357475
114,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/400545,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11224466
115,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11263152,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11327484
116,/player/Tae Yang Desmond Hung,/player/Avinash Gautam
117,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47653,/player/Nabin Lin
118,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11301434,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11326918
119,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2035526,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11327715
120,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11342823,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47432
121,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2032961,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1018915
122,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/A008855,/player/Youchang Li
123,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/5184344,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2035848
124,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11224466,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/21357475
125,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11327484,/player/Avinash Gautam
126,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11326918,/player/Nabin Lin
127,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456,/player/Daniel Wu
128,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/0750,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/87346
129,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2032708,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/jonjong1212
130,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11295747,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11295947
131,/player/Jordy Supandi,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/202066
132,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11327618,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/400545
133,/player/Tae Yang Desmond Hung,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11263152
134,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11301434,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47653
135,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47106,/player/Caio Li
136,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47660,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11113779
137,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/5883458834,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Jaron Huang
138,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/USAB# 2035548,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11309041
139,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2035526,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2032961
140,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/A008855,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11342823
141,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/5184344,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11224466
142,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47432,/player/Youchang Li
143,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1018915,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11327715
144,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11327484,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11326918
145,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/0750
146,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2032708,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11295747
147,/player/Jordy Supandi,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11327618
148,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11301434,/player/Tae Yang Desmond Hung
149,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47106,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47660
150,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/USAB# 2035548,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/5883458834
151,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/5184344,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11327484
152,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1018915,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47432
153,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2032708,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456
154,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47106,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/USAB# 2035548
155,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2032961,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11342823
156,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/A008855,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2035526
157,/player/Jordy Supandi,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX11301434
